qseqid	sseqid	nident	pident	positive	ppos	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
de7d5aef1173e06d7a0a_mega	375b8a1060b67c3b23f6_fireprot	18	35.294	34	66.67	51	31	1	9	57	90	140	2.47e-09	45.4
de7d5aef1173e06d7a0a_mega	c6b2557a4c9a905ac9d2_mega	18	35.294	30	58.82	51	31	1	9	57	5	55	5.1e-09	42.0
de7d5aef1173e06d7a0a_mega	b231e7e49d84ac2c5e11_mega	18	35.294	30	58.82	51	31	1	9	57	5	55	1.68e-08	40.4
de7d5aef1173e06d7a0a_mega	9335db61a9e401b5c2e0_tmdbs	13	24.528	34	64.15	53	39	1	8	59	3	55	4.29e-08	39.7
de7d5aef1173e06d7a0a_mega	9335db61a9e401b5c2e0_S2648	13	24.528	34	64.15	53	39	1	8	59	3	55	4.29e-08	39.7
de7d5aef1173e06d7a0a_mega	eee4a4989257dc6e3d23_mega	16	29.63	33	61.11	54	35	2	6	57	2	54	1.04e-07	38.5
de7d5aef1173e06d7a0a_mega	774fa5a25413aff2c6f3_mega	17	32.075	34	64.15	53	33	2	7	57	4	55	3.61e-07	37.4
de7d5aef1173e06d7a0a_mega	9680013acdeff88cc5a2_mega	13	25.0	31	59.62	52	38	1	7	57	3	54	4.3e-07	37.0
de7d5aef1173e06d7a0a_mega	871b68a5814493acbcce_mega	16	30.189	32	60.38	53	34	2	7	57	3	54	1.14e-06	35.8
de7d5aef1173e06d7a0a_mega	f684fd75778d249ebeab_mega	14	25.455	32	58.18	55	39	1	8	60	9	63	6.3e-06	34.3
de7d5aef1173e06d7a0a_mega	656814626a3b0249ad99_mega	16	30.189	26	49.06	53	35	1	10	60	5	57	1.87e-05	32.7
de7d5aef1173e06d7a0a_mega	ceafa53387bd6961289b_S669	15	30.0	25	50.0	50	33	1	12	59	8	57	2.29e-05	32.7
de7d5aef1173e06d7a0a_mega	eddc3b4634ac90d16a56_mega	17	32.692	29	55.77	52	32	2	10	58	5	56	3.84e-05	32.0
de7d5aef1173e06d7a0a_mega	578264fcefdc3662b129_mega	14	25.926	28	51.85	54	35	2	9	57	6	59	6.51e-05	31.6
de7d5aef1173e06d7a0a_mega	ae8f9ea9c07d3afaa6c9_mega	14	27.451	27	52.94	51	36	1	9	58	6	56	7.75e-05	31.2
de7d5aef1173e06d7a0a_mega	66ececd2fc1942ab4755_mega	16	29.091	30	54.55	55	38	1	5	58	1	55	9.77e-05	31.2
de7d5aef1173e06d7a0a_mega	360e66ad345127f9b139_mega	14	27.451	27	52.94	51	36	1	9	58	6	56	0.00021	30.0
de7d5aef1173e06d7a0a_mega	9e69243ee9ff143aac75_mega	17	35.417	29	60.42	48	30	1	12	58	7	54	0.000448	29.3
de7d5aef1173e06d7a0a_mega	a9d6db0de59c5bdc0f4f_mega	12	22.222	30	55.56	54	38	2	9	59	12	64	0.003	27.3
de7d5aef1173e06d7a0a_mega	85af5ebaaf79aff682e8_mega	16	31.373	27	52.94	51	32	2	10	57	7	57	0.007	26.2
de7d5aef1173e06d7a0a_mega	83ff4919263994e47b53_mega	7	38.889	12	66.67	18	11	0	40	57	41	58	0.099	23.1
de7d5aef1173e06d7a0a_mega	979b46bb8b0e2e62c9af_mega	7	36.842	12	63.16	19	12	0	40	58	44	62	0.18	22.7
de7d5aef1173e06d7a0a_mega	758e5d88e5e9e18f70e9_mega	11	26.19	22	52.38	42	25	1	22	57	20	61	0.28	22.3
de7d5aef1173e06d7a0a_mega	4c74b4ef71e55510d014_mega	6	33.333	11	61.11	18	12	0	40	57	41	58	0.74	21.2
de7d5aef1173e06d7a0a_mega	aab812242c480ffcbcbf_mega	6	31.579	11	57.89	19	13	0	40	58	44	62	1.7	20.0
de7d5aef1173e06d7a0a_mega	5a0c4ec9f7e1b85c39af_mega	7	18.421	20	52.63	38	30	1	23	60	26	62	2.2	20.0
de7d5aef1173e06d7a0a_mega	e92186549e13475f43e4_mega	8	29.63	16	59.26	27	19	0	9	35	24	50	2.5	19.6
de7d5aef1173e06d7a0a_mega	fcb8b4d66976c17832b9_Ssym	9	28.125	17	53.12	32	23	0	13	44	38	69	3.5	19.6
de7d5aef1173e06d7a0a_mega	fcb8b4d66976c17832b9_S2648	9	28.125	17	53.12	32	23	0	13	44	38	69	3.5	19.6
de7d5aef1173e06d7a0a_mega	fcb8b4d66976c17832b9_ptmuld	9	28.125	17	53.12	32	23	0	13	44	38	69	3.5	19.6
de7d5aef1173e06d7a0a_mega	2b210a8069328e906b6c_tmdbs	8	57.143	9	64.29	14	6	0	19	32	38	51	3.5	19.6
de7d5aef1173e06d7a0a_mega	2b210a8069328e906b6c_S2648	8	57.143	9	64.29	14	6	0	19	32	38	51	3.5	19.6
de7d5aef1173e06d7a0a_mega	87373a6481c464b2c1a2_fireprot	8	57.143	9	64.29	14	6	0	19	32	39	52	3.6	19.6
de7d5aef1173e06d7a0a_mega	91c4c53dd19d7a79faa6_tmdbs	7	50.0	10	71.43	14	7	0	19	32	39	52	4.2	19.2
de7d5aef1173e06d7a0a_mega	55a634a01da89f289c6a_fireprot	10	40.0	15	60.0	25	14	1	5	29	45	68	4.3	19.6
de7d5aef1173e06d7a0a_mega	14628bd52083f36973fe_tmdbs	7	50.0	10	71.43	14	7	0	19	32	40	53	4.3	19.2
de7d5aef1173e06d7a0a_mega	01933112de6f345b9eeb_fireprot	7	50.0	10	71.43	14	7	0	17	30	1126	1139	4.8	19.2
de7d5aef1173e06d7a0a_mega	e3cf53e8e38e32da88e9_tmdbs	8	25.806	19	61.29	31	19	1	15	45	98	124	6.4	19.2
de7d5aef1173e06d7a0a_mega	0ffd7753eae63ea5b432_fireprot	8	26.667	14	46.67	30	22	0	17	46	99	128	6.6	18.9
de7d5aef1173e06d7a0a_mega	9941fcba4bead50e928b_fireprot	8	40.0	13	65.0	20	12	0	6	25	148	167	8.3	18.5
de7d5aef1173e06d7a0a_mega	ffe93bcf16bae3794134_tmdbs	8	40.0	13	65.0	20	12	0	6	25	129	148	8.9	18.5
de7d5aef1173e06d7a0a_mega	ffe93bcf16bae3794134_S2648	8	40.0	13	65.0	20	12	0	6	25	129	148	8.9	18.5
de7d5aef1173e06d7a0a_mega	ffe93bcf16bae3794134_ptmuld	8	40.0	13	65.0	20	12	0	6	25	129	148	8.9	18.5
de7d5aef1173e06d7a0a_mega	59523bbacbdc27358e85_S669	6	28.571	14	66.67	21	15	0	25	45	3	23	9.3	18.5
92f00d6e24bba4839b5b_mega	92f00d6e24bba4839b5b_mega	60	100.0	60	100.0	60	0	0	1	60	1	60	1.0499999999999999e-41	124.0
92f00d6e24bba4839b5b_mega	de7d5aef1173e06d7a0a_mega	58	96.667	59	98.33	60	2	0	1	60	1	60	1.2e-40	121.0
92f00d6e24bba4839b5b_mega	e95f0474dd9c90fa56ed_tmdbs	56	93.333	56	93.33	60	4	0	1	60	2	61	2.2e-37	113.0
92f00d6e24bba4839b5b_mega	e95f0474dd9c90fa56ed_tmdbm	56	93.333	56	93.33	60	4	0	1	60	2	61	2.2e-37	113.0
92f00d6e24bba4839b5b_mega	e95f0474dd9c90fa56ed_S2648	56	93.333	56	93.33	60	4	0	1	60	2	61	2.2e-37	113.0
92f00d6e24bba4839b5b_mega	c91112a3f48bd5d1a5a9_mega	56	93.333	56	93.33	60	4	0	1	60	2	61	2.5000000000000003e-37	113.0
92f00d6e24bba4839b5b_mega	57115714fd6439752991_mega	55	93.22	55	93.22	59	4	0	2	60	1	59	1.98e-36	111.0
92f00d6e24bba4839b5b_mega	c391edcfd0f9e5ff51dc_mega	53	92.982	53	92.98	57	4	0	4	60	1	57	7.54e-35	107.0
92f00d6e24bba4839b5b_mega	a2cd7eaba8db01fe5674_mega	52	92.857	52	92.86	56	4	0	5	60	1	56	3.54e-34	105.0
92f00d6e24bba4839b5b_mega	3cd6213bee178eb0d919_mega	52	92.857	52	92.86	56	4	0	5	60	1	56	4.71e-34	105.0
92f00d6e24bba4839b5b_mega	14af28b910871c2e773a_ptmuld	52	92.857	52	92.86	56	4	0	5	60	1	56	4.83e-34	105.0
92f00d6e24bba4839b5b_mega	08f63ac9a85bce9135af_mega	50	92.593	51	94.44	54	4	0	7	60	2	55	2.1200000000000002e-33	103.0
92f00d6e24bba4839b5b_mega	9701477f9b34286b3cc6_tmdbs	56	93.333	56	93.33	60	4	0	1	60	965	1024	5.41e-33	112.0
92f00d6e24bba4839b5b_mega	fcc1d0e443782f43afb0_mega	51	91.071	51	91.07	56	5	0	5	60	1	56	5.5700000000000005e-33	102.0
92f00d6e24bba4839b5b_mega	f0701a82b6d31864256a_mega	56	82.353	56	82.35	68	4	2	1	60	2	69	7.56e-33	102.0
92f00d6e24bba4839b5b_mega	49fc8a63f2d4f0a9a602_mega	56	82.353	56	82.35	68	4	2	1	60	2	69	1.4e-32	101.0
92f00d6e24bba4839b5b_mega	fa318866c425334483a0_mega	52	80.0	52	80.0	65	5	1	4	60	1	65	1.8300000000000002e-31	98.6
92f00d6e24bba4839b5b_mega	48c7676f5f46c6755d78_mega	47	83.929	50	89.29	56	9	0	5	60	1	56	4.1300000000000005e-31	97.8
92f00d6e24bba4839b5b_mega	e83953750dcb12bb6899_mega	47	83.929	50	89.29	56	9	0	5	60	1	56	1.37e-30	96.3
92f00d6e24bba4839b5b_mega	841d80cc36fc07fb7a4f_mega	42	95.455	42	95.45	44	2	0	3	46	17	60	1.73e-26	86.3
92f00d6e24bba4839b5b_mega	841d80cc36fc07fb7a4f_mega	12	92.308	12	92.31	13	1	0	48	60	1	13	0.001	28.1
92f00d6e24bba4839b5b_mega	f1d0bc8d073ec95126e8_mega	39	90.698	39	90.7	43	4	0	18	60	1	43	1.03e-24	81.6
92f00d6e24bba4839b5b_mega	f1d0bc8d073ec95126e8_mega	12	92.308	12	92.31	13	1	0	3	15	47	59	0.006	26.6
92f00d6e24bba4839b5b_mega	f6a7b0f2e970f7b28f70_mega	20	37.736	34	64.15	53	31	1	7	57	3	55	9.96e-12	48.9
92f00d6e24bba4839b5b_mega	70b8f8e832f44287f845_fireprot	19	35.849	35	66.04	53	34	0	5	57	154	206	6.44e-11	49.3
92f00d6e24bba4839b5b_mega	70b8f8e832f44287f845_fireprot	14	27.451	34	66.67	51	36	1	9	58	4	54	1.06e-06	37.7
92f00d6e24bba4839b5b_mega	e89702de7b572897948c_mega	19	37.255	34	66.67	51	30	1	9	57	3	53	8.33e-11	46.2
92f00d6e24bba4839b5b_mega	70c7762ab85d8503895c_tmdbs	19	35.849	33	62.26	53	32	1	7	57	3	55	9.1e-11	46.2
92f00d6e24bba4839b5b_mega	70c7762ab85d8503895c_tmdbm	19	35.849	33	62.26	53	32	1	7	57	3	55	9.1e-11	46.2
92f00d6e24bba4839b5b_mega	70c7762ab85d8503895c_S2648	19	35.849	33	62.26	53	32	1	7	57	3	55	9.1e-11	46.2
92f00d6e24bba4839b5b_mega	70c7762ab85d8503895c_ptmuld	19	35.849	33	62.26	53	32	1	7	57	3	55	9.1e-11	46.2
92f00d6e24bba4839b5b_mega	ffae150c4f7bd11d59f6_mega	19	35.849	33	62.26	53	32	1	7	57	2	54	1.17e-10	45.8
92f00d6e24bba4839b5b_mega	3755b33919ea151117dd_mega	17	35.417	32	66.67	48	31	0	10	57	6	53	1.24e-10	45.8
92f00d6e24bba4839b5b_mega	f0213083ebfae49a6c52_mega	19	35.849	33	62.26	53	32	1	7	57	2	54	1.52e-10	45.8
92f00d6e24bba4839b5b_mega	b914382045d6682bf9a7_mega	19	35.849	32	60.38	53	32	1	7	57	3	55	1.57e-10	45.8
92f00d6e24bba4839b5b_mega	4005b5050c202e99e2a5_tmdbs	21	36.842	35	61.4	57	34	1	3	57	82	138	2.23e-10	48.5
92f00d6e24bba4839b5b_mega	c94a25a8f45876980bf8_mega	18	33.962	32	60.38	53	33	1	7	57	3	55	3.42e-10	44.7
92f00d6e24bba4839b5b_mega	58f60bb1d8aaad83cd79_mega	19	37.255	33	64.71	51	31	1	8	57	4	54	5.3e-10	44.3
92f00d6e24bba4839b5b_mega	280d442b4b7fdec0652a_mega	23	43.396	35	66.04	53	28	2	8	60	3	53	5.3e-10	44.3
92f00d6e24bba4839b5b_mega	d16ec6147df269292de3_mega	18	33.962	32	60.38	53	33	1	7	57	2	54	6.67e-10	44.3
92f00d6e24bba4839b5b_mega	ab69bfdd720d7f33e2e9_mega	18	33.962	32	60.38	53	33	1	7	57	3	55	7.44e-10	43.9
92f00d6e24bba4839b5b_mega	375b8a1060b67c3b23f6_tmdbs	19	37.255	34	66.67	51	30	1	9	57	90	140	2.09e-09	45.4
92f00d6e24bba4839b5b_mega	375b8a1060b67c3b23f6_fireprot	19	37.255	34	66.67	51	30	1	9	57	90	140	2.09e-09	45.4
92f00d6e24bba4839b5b_mega	c6b2557a4c9a905ac9d2_mega	19	37.255	30	58.82	51	30	1	9	57	5	55	3.96e-09	42.4
92f00d6e24bba4839b5b_mega	b231e7e49d84ac2c5e11_mega	19	37.255	30	58.82	51	30	1	9	57	5	55	1.68e-08	40.4
92f00d6e24bba4839b5b_mega	9335db61a9e401b5c2e0_tmdbs	14	26.415	34	64.15	53	38	1	8	59	3	55	3.57e-08	39.7
92f00d6e24bba4839b5b_mega	9335db61a9e401b5c2e0_S2648	14	26.415	34	64.15	53	38	1	8	59	3	55	3.57e-08	39.7
92f00d6e24bba4839b5b_mega	eee4a4989257dc6e3d23_mega	17	31.481	33	61.11	54	34	2	6	57	2	54	9.53e-08	38.5
92f00d6e24bba4839b5b_mega	774fa5a25413aff2c6f3_mega	18	33.962	34	64.15	53	32	2	7	57	4	55	2.78e-07	37.4
92f00d6e24bba4839b5b_mega	9680013acdeff88cc5a2_mega	14	26.923	30	57.69	52	37	1	7	57	3	54	6.04e-07	36.6
92f00d6e24bba4839b5b_mega	871b68a5814493acbcce_mega	17	32.075	32	60.38	53	33	2	7	57	3	54	1.03e-06	36.2
92f00d6e24bba4839b5b_mega	f684fd75778d249ebeab_mega	15	27.778	32	59.26	54	37	1	9	60	10	63	4.45e-06	34.7
92f00d6e24bba4839b5b_mega	656814626a3b0249ad99_mega	17	32.075	26	49.06	53	34	1	10	60	5	57	1.83e-05	32.7
92f00d6e24bba4839b5b_mega	ceafa53387bd6961289b_S669	16	30.769	26	50.0	52	34	1	10	59	6	57	3.11e-05	32.3
92f00d6e24bba4839b5b_mega	eddc3b4634ac90d16a56_mega	18	34.615	28	53.85	52	31	2	10	58	5	56	5.1e-05	31.6
92f00d6e24bba4839b5b_mega	ae8f9ea9c07d3afaa6c9_mega	15	29.412	27	52.94	51	35	1	9	58	6	56	9.84e-05	31.2
92f00d6e24bba4839b5b_mega	66ececd2fc1942ab4755_mega	17	30.909	30	54.55	55	37	1	5	58	1	55	0.000102	30.8
92f00d6e24bba4839b5b_mega	578264fcefdc3662b129_mega	14	25.926	28	51.85	54	35	2	9	57	6	59	0.000197	30.4
92f00d6e24bba4839b5b_mega	360e66ad345127f9b139_mega	15	29.412	27	52.94	51	35	1	9	58	6	56	0.00024	30.0
92f00d6e24bba4839b5b_mega	9e69243ee9ff143aac75_mega	17	33.333	29	56.86	51	33	1	9	58	4	54	0.001	28.5
92f00d6e24bba4839b5b_mega	a9d6db0de59c5bdc0f4f_mega	13	24.074	29	53.7	54	37	2	9	59	12	64	0.004	26.9
92f00d6e24bba4839b5b_mega	85af5ebaaf79aff682e8_mega	17	33.333	26	50.98	51	31	2	10	57	7	57	0.011	25.8
92f00d6e24bba4839b5b_mega	83ff4919263994e47b53_mega	7	38.889	12	66.67	18	11	0	40	57	41	58	0.11	23.1
92f00d6e24bba4839b5b_mega	979b46bb8b0e2e62c9af_mega	7	36.842	12	63.16	19	12	0	40	58	44	62	0.18	22.7
92f00d6e24bba4839b5b_mega	4c74b4ef71e55510d014_mega	6	33.333	11	61.11	18	12	0	40	57	41	58	0.74	21.2
92f00d6e24bba4839b5b_mega	758e5d88e5e9e18f70e9_mega	11	26.19	21	50.0	42	25	1	22	57	20	61	1.1	20.8
92f00d6e24bba4839b5b_mega	91c4c53dd19d7a79faa6_tmdbs	7	50.0	11	78.57	14	7	0	19	32	39	52	1.5	20.8
92f00d6e24bba4839b5b_mega	14628bd52083f36973fe_tmdbs	7	50.0	11	78.57	14	7	0	19	32	40	53	1.5	20.8
92f00d6e24bba4839b5b_mega	aab812242c480ffcbcbf_mega	6	31.579	11	57.89	19	13	0	40	58	44	62	1.7	20.4
92f00d6e24bba4839b5b_mega	01933112de6f345b9eeb_fireprot	7	50.0	11	78.57	14	7	0	17	30	1126	1139	1.9	20.4
92f00d6e24bba4839b5b_mega	87373a6481c464b2c1a2_fireprot	8	57.143	9	64.29	14	6	0	19	32	39	52	2.2	20.0
92f00d6e24bba4839b5b_mega	2b210a8069328e906b6c_tmdbs	8	57.143	9	64.29	14	6	0	19	32	38	51	2.2	20.0
92f00d6e24bba4839b5b_mega	2b210a8069328e906b6c_S2648	8	57.143	9	64.29	14	6	0	19	32	38	51	2.2	20.0
92f00d6e24bba4839b5b_mega	5a0c4ec9f7e1b85c39af_mega	5	23.81	12	57.14	21	16	0	40	60	42	62	2.2	20.0
92f00d6e24bba4839b5b_mega	a9ac42b2583e0016c727_fireprot	16	29.091	25	45.45	55	26	3	8	49	327	381	4.3	19.6
92f00d6e24bba4839b5b_mega	de25349815375de653a2_tmdbs	16	29.091	25	45.45	55	26	3	8	49	301	355	4.8	19.2
92f00d6e24bba4839b5b_mega	de25349815375de653a2_tmdbm	16	29.091	25	45.45	55	26	3	8	49	301	355	4.8	19.2
92f00d6e24bba4839b5b_mega	de25349815375de653a2_S2648	16	29.091	25	45.45	55	26	3	8	49	301	355	4.8	19.2
92f00d6e24bba4839b5b_mega	de25349815375de653a2_ptmuld	16	29.091	25	45.45	55	26	3	8	49	301	355	4.8	19.2
92f00d6e24bba4839b5b_mega	e3cf53e8e38e32da88e9_tmdbs	8	25.806	19	61.29	31	19	1	15	45	98	124	6.1	19.2
92f00d6e24bba4839b5b_mega	46d39cac1e87a5ab74e1_mega	7	50.0	9	64.29	14	7	0	18	31	1	14	7.6	18.5
92f00d6e24bba4839b5b_mega	fcb8b4d66976c17832b9_Ssym	9	28.125	16	50.0	32	23	0	13	44	38	69	8.7	18.5
92f00d6e24bba4839b5b_mega	fcb8b4d66976c17832b9_S2648	9	28.125	16	50.0	32	23	0	13	44	38	69	8.7	18.5
92f00d6e24bba4839b5b_mega	fcb8b4d66976c17832b9_ptmuld	9	28.125	16	50.0	32	23	0	13	44	38	69	8.7	18.5
92f00d6e24bba4839b5b_mega	59523bbacbdc27358e85_S669	6	28.571	14	66.67	21	15	0	25	45	3	23	8.9	18.5
92f00d6e24bba4839b5b_mega	bfeed64c4099bff5afef_tmdbs	12	38.71	17	54.84	31	11	2	19	46	143	168	9.4	18.5
92f00d6e24bba4839b5b_mega	a51a050e19cedb8f459e_S2648	12	38.71	17	54.84	31	11	2	19	46	143	168	9.4	18.5
92f00d6e24bba4839b5b_mega	bfeed64c4099bff5afef_fireprot	12	38.71	17	54.84	31	11	2	19	46	143	168	9.4	18.5
e83953750dcb12bb6899_mega	e83953750dcb12bb6899_mega	56	100.0	56	100.0	56	0	0	1	56	1	56	2e-37	113.0
e83953750dcb12bb6899_mega	48c7676f5f46c6755d78_mega	54	96.429	54	96.43	56	2	0	1	56	1	56	2.44e-35	108.0
e83953750dcb12bb6899_mega	57115714fd6439752991_mega	50	89.286	54	96.43	56	6	0	1	56	4	59	5.05e-34	104.0
e83953750dcb12bb6899_mega	c91112a3f48bd5d1a5a9_mega	50	89.286	54	96.43	56	6	0	1	56	6	61	5.43e-34	104.0
e83953750dcb12bb6899_mega	c391edcfd0f9e5ff51dc_mega	50	89.286	54	96.43	56	6	0	1	56	2	57	6.11e-34	104.0
e83953750dcb12bb6899_mega	e95f0474dd9c90fa56ed_tmdbs	50	89.286	54	96.43	56	6	0	1	56	6	61	6.29e-34	104.0
e83953750dcb12bb6899_mega	e95f0474dd9c90fa56ed_tmdbm	50	89.286	54	96.43	56	6	0	1	56	6	61	6.29e-34	104.0
e83953750dcb12bb6899_mega	e95f0474dd9c90fa56ed_S2648	50	89.286	54	96.43	56	6	0	1	56	6	61	6.29e-34	104.0
e83953750dcb12bb6899_mega	14af28b910871c2e773a_ptmuld	50	89.286	54	96.43	56	6	0	1	56	1	56	6.6e-34	104.0
e83953750dcb12bb6899_mega	fcc1d0e443782f43afb0_mega	50	89.286	53	94.64	56	6	0	1	56	1	56	1.4800000000000001e-33	103.0
e83953750dcb12bb6899_mega	08f63ac9a85bce9135af_mega	48	87.273	53	96.36	55	7	0	2	56	1	55	7.38e-33	101.0
e83953750dcb12bb6899_mega	a2cd7eaba8db01fe5674_mega	48	85.714	52	92.86	56	8	0	1	56	1	56	3.04e-32	100.0
e83953750dcb12bb6899_mega	3cd6213bee178eb0d919_mega	48	85.714	52	92.86	56	8	0	1	56	1	56	8.740000000000001e-32	99.0
e83953750dcb12bb6899_mega	9701477f9b34286b3cc6_tmdbs	50	89.286	54	96.43	56	6	0	1	56	969	1024	1.76e-31	108.0
e83953750dcb12bb6899_mega	49fc8a63f2d4f0a9a602_mega	49	76.562	54	84.38	64	7	1	1	56	6	69	6.79e-31	97.4
e83953750dcb12bb6899_mega	92f00d6e24bba4839b5b_mega	47	83.929	50	89.29	56	9	0	1	56	5	60	1.2799999999999999e-30	96.3
e83953750dcb12bb6899_mega	de7d5aef1173e06d7a0a_mega	47	83.929	51	91.07	56	9	0	1	56	5	60	1.66e-30	95.9
e83953750dcb12bb6899_mega	fa318866c425334483a0_mega	49	76.562	53	82.81	64	7	1	1	56	2	65	4.31e-30	95.1
e83953750dcb12bb6899_mega	f0701a82b6d31864256a_mega	48	75.0	52	81.25	64	8	1	1	56	6	69	8.99e-29	92.0
e83953750dcb12bb6899_mega	f1d0bc8d073ec95126e8_mega	37	86.047	41	95.35	43	6	0	14	56	1	43	1.98e-24	80.5
e83953750dcb12bb6899_mega	f1d0bc8d073ec95126e8_mega	10	90.909	10	90.91	11	1	0	1	11	49	59	0.061	23.9
e83953750dcb12bb6899_mega	841d80cc36fc07fb7a4f_mega	38	90.476	40	95.24	42	4	0	1	42	19	60	2.7699999999999996e-23	77.8
e83953750dcb12bb6899_mega	841d80cc36fc07fb7a4f_mega	11	84.615	13	100.0	13	2	0	44	56	1	13	0.000323	29.6
e83953750dcb12bb6899_mega	70b8f8e832f44287f845_fireprot	16	31.373	33	64.71	51	35	0	3	53	156	206	2.77e-08	42.0
e83953750dcb12bb6899_mega	70b8f8e832f44287f845_fireprot	14	29.167	29	60.42	48	33	1	8	54	7	54	3.28e-05	33.5
e83953750dcb12bb6899_mega	280d442b4b7fdec0652a_mega	19	34.545	33	60.0	55	34	1	2	56	1	53	3.21e-08	39.7
e83953750dcb12bb6899_mega	ffae150c4f7bd11d59f6_mega	18	33.962	30	56.6	53	33	1	3	53	2	54	3.35e-08	39.7
e83953750dcb12bb6899_mega	f0213083ebfae49a6c52_mega	18	33.962	30	56.6	53	33	1	3	53	2	54	4.35e-08	39.3
e83953750dcb12bb6899_mega	f6a7b0f2e970f7b28f70_mega	16	28.571	31	55.36	56	38	1	3	56	3	58	1.63e-07	37.7
e83953750dcb12bb6899_mega	e89702de7b572897948c_mega	16	31.373	31	60.78	51	33	1	5	53	3	53	1.77e-07	37.7
e83953750dcb12bb6899_mega	d16ec6147df269292de3_mega	17	32.075	29	54.72	53	34	1	3	53	2	54	1.9e-07	37.7
e83953750dcb12bb6899_mega	70c7762ab85d8503895c_tmdbs	16	30.189	30	56.6	53	35	1	3	53	3	55	2.09e-07	37.7
e83953750dcb12bb6899_mega	70c7762ab85d8503895c_tmdbm	16	30.189	30	56.6	53	35	1	3	53	3	55	2.09e-07	37.7
e83953750dcb12bb6899_mega	70c7762ab85d8503895c_S2648	16	30.189	30	56.6	53	35	1	3	53	3	55	2.09e-07	37.7
e83953750dcb12bb6899_mega	70c7762ab85d8503895c_ptmuld	16	30.189	30	56.6	53	35	1	3	53	3	55	2.09e-07	37.7
e83953750dcb12bb6899_mega	c94a25a8f45876980bf8_mega	16	30.769	29	55.77	52	34	1	3	52	3	54	2.39e-07	37.4
e83953750dcb12bb6899_mega	3755b33919ea151117dd_mega	14	28.0	30	60.0	50	36	0	6	55	6	55	2.92e-07	37.4
e83953750dcb12bb6899_mega	b914382045d6682bf9a7_mega	16	28.571	30	53.57	56	38	1	3	56	3	58	3.21e-07	37.0
e83953750dcb12bb6899_mega	ab69bfdd720d7f33e2e9_mega	15	26.786	30	53.57	56	39	1	3	56	3	58	1.47e-06	35.4
e83953750dcb12bb6899_mega	4005b5050c202e99e2a5_tmdbs	16	30.189	30	56.6	53	35	1	3	53	86	138	1.9e-06	37.0
e83953750dcb12bb6899_mega	375b8a1060b67c3b23f6_tmdbs	16	31.373	31	60.78	51	33	1	5	53	90	140	1.94e-06	37.0
e83953750dcb12bb6899_mega	375b8a1060b67c3b23f6_fireprot	16	31.373	31	60.78	51	33	1	5	53	90	140	1.94e-06	37.0
e83953750dcb12bb6899_mega	774fa5a25413aff2c6f3_mega	18	31.579	35	61.4	57	36	2	2	56	3	58	3.91e-06	34.3
e83953750dcb12bb6899_mega	58f60bb1d8aaad83cd79_mega	15	29.412	31	60.78	51	35	1	4	53	4	54	4.13e-06	34.3
e83953750dcb12bb6899_mega	9335db61a9e401b5c2e0_tmdbs	14	29.167	29	60.42	48	33	1	8	54	7	54	4.96e-06	34.3
e83953750dcb12bb6899_mega	9335db61a9e401b5c2e0_S2648	14	29.167	29	60.42	48	33	1	8	54	7	54	4.96e-06	34.3
e83953750dcb12bb6899_mega	c6b2557a4c9a905ac9d2_mega	16	31.373	27	52.94	51	33	1	5	53	5	55	8.85e-06	33.5
e83953750dcb12bb6899_mega	b231e7e49d84ac2c5e11_mega	17	32.692	29	55.77	52	31	2	5	53	5	55	1.06e-05	33.5
e83953750dcb12bb6899_mega	eee4a4989257dc6e3d23_mega	15	26.786	33	58.93	56	38	2	3	56	3	57	1.38e-05	33.1
e83953750dcb12bb6899_mega	eddc3b4634ac90d16a56_mega	16	31.373	28	54.9	51	30	3	8	54	7	56	0.000303	29.6
e83953750dcb12bb6899_mega	578264fcefdc3662b129_mega	12	22.222	28	51.85	54	37	1	7	55	8	61	0.000313	29.6
e83953750dcb12bb6899_mega	9680013acdeff88cc5a2_mega	12	22.642	29	54.72	53	40	1	2	53	2	54	0.000414	29.3
e83953750dcb12bb6899_mega	656814626a3b0249ad99_mega	15	27.778	25	46.3	54	35	2	6	56	5	57	0.005	26.6
e83953750dcb12bb6899_mega	9e69243ee9ff143aac75_mega	14	26.415	31	58.49	53	38	1	5	56	4	56	0.006	26.2
e83953750dcb12bb6899_mega	f684fd75778d249ebeab_mega	11	22.917	27	56.25	48	35	1	8	53	13	60	0.009	25.8
e83953750dcb12bb6899_mega	85af5ebaaf79aff682e8_mega	15	30.0	27	54.0	50	30	3	8	53	9	57	0.016	25.4
e83953750dcb12bb6899_mega	ceafa53387bd6961289b_S669	13	26.531	23	46.94	49	34	1	8	54	8	56	0.021	25.0
e83953750dcb12bb6899_mega	66ececd2fc1942ab4755_mega	13	22.807	29	50.88	57	43	1	1	56	1	57	0.035	24.3
e83953750dcb12bb6899_mega	a9d6db0de59c5bdc0f4f_mega	10	19.608	26	50.98	51	39	1	5	53	12	62	0.044	24.3
e83953750dcb12bb6899_mega	758e5d88e5e9e18f70e9_mega	11	25.0	23	52.27	44	27	1	18	55	20	63	0.072	23.5
e83953750dcb12bb6899_mega	cd777d712866f1422028_S669	14	42.424	19	57.58	33	16	2	25	56	120	150	0.69	21.6
e83953750dcb12bb6899_mega	83ff4919263994e47b53_mega	5	29.412	10	58.82	17	12	0	37	53	42	58	1.8	20.0
